ProjectID,AppNum,AppType,Description,ProjectName,ProjectTown,District,Status,GisLatitude,GisLongitude,LINK
33466,4C1311,Minor,Construction of a 19-unit residential building and associated parking area at 243 East Allen Street.,Dagesse Apts,Winooski,04,Permit,44.49317881,-73.17729503,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1311
33482,2W1349,Minor,small renovated trailer w/ extension for purpose of general store,Cold Brook Ice Cream,Vernon,02,Permit,42.76877282,-72.51811967,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1349
33504,7R1384,Minor,"4800 SF convenience store with 24-seat restaurant, and 1632 SF canopy with 4 gas pumps and 1 diesel pump.  The project includes demolition of 2 buildings (candlepin bowling lanes, auto service station), updated signage, new lighting and landscaping, revised parking, modified access from U.S. Route 5, new access drive from Boucher Circle, underground fuel storage tanks, and fenced dumpster.",Jiffy Mart,Derby,07,Permit,44.95328016,-72.13417628,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1384
33514,9A0370,Minor,"Construction of new two-story 23,060 sf. building for college space with municipal water and sewer services.",Middlebury College Swing Building,Middlebury,09,Permit,44.01182597,-73.17602459,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0370
33515,4C1312,Major,Reorientation of the existing golf holes and the construction of six additional golf holes on the east side of Spear Street; construction of a porch and awning on the east side of the existing clubhouse; construction of new golf cart pathways; modifications to the existing on-site reservoir; construction of six ponds; and construction of improvements to the existing parking lot. ,Kwiniaska Golf Club,Shelburne,04,Permit,44.39385212,-73.20077939,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1312
33517,4C1313,Minor,Subdivision of six new lots and construction of residential structures on these lots.,,Milton,04,Permit,44.62407872,-73.11151736,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1313
33530,7R1385,Minor,"This permit specifically authorizes the Permittee to subdivide a ± 10.2 acre parcel of land into two lots (Lot 1 ± 6.6 acres with existing single family residence, and Lot 2 ± 3.6 acres), and to construct a single family residence on Lot 2.",,Derby,07,Permit,44.96974309,-72.09474029,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1385
33533,6G0662,Minor,Construction of six-one bedroom cottages with access and parking and the renovation of an existing barn for office space and storage.,Richard Cottages,Alburgh,06,Permit,44.91559333,-73.27785351,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=6G0662
33545,5W1585,Major,"project generally described as the construction of a wooden, two story cold storage building approximately 80' x 60', to be utilized for the storage of hay, grain and other goods sold at the adjacent existing hardware store. The building will be constructed in a portion of the existing parking area. The 1.5 acre project tract is located at 93 North Main Street in Northfield, Vermont.",,Northfield,05,Permit,44.15060012,-72.65618385,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1585
33546,3W1106,Minor,"Requesting authorization for the previous construction of an 1,800-square foot shop for equipment storage; parking area; and removal of 3,000-cubic yards of fill to create a graded area for screening and storing imported topsoil used for landscaping. The shop has no sewer or water service.",,Norwich,03,Permit,43.72700251,-72.28150454,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1106
33559,2S1350,MajorMinor,"retiring approximately 8,127 feet of off-road existing electric distribution line and reconstructing the line along Route 106 beginning near Knapp Brook Road and continuing north for 1.75 miles in Reading, Vermont",GMP Reading,Reading,02,Permit,43.4463178,-72.53553681,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2S1350
33560,5L1586,Minor,for a project generally described as the construction of a 2-story hostel building with 31 lodging units (each room with a maximum four sleeping spaces) and 70 parking spaces on a 2.52 acre lot.,,Stowe,05,Permit,44.48941179,-72.7304446,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1586
33570,9A0371,Minor,Use ot 76.1+/- acre parcel to host public events between Memorial Day weekend and Labor Day weekned each summer. DRB had approved 4 events in 2018 only. Temporary tents will be set up for the events. Portalets with hand-sanitizing stations will be used.,Shangri-La Farm,Starksboro,09,Permit,44.19008131,-72.9674119,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0371
33576,2W1351,Minor,Getting house built in 1970 and it's addition of 1982 in compliance and new addition,Bermingham,Stratton,02,Permit,43.11465895,-72.92181633,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1351
33583,5L1587,Major,"Construction of a 4600 square foot steel building to function as combined office,  shop, and storage for the Applicant’s construction business  The project would be served by on-site water and septic disposal systems.",,Cambridge,05,Permit,44.70482683,-72.84121201,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1587
33609,9A0372,Minor,Construction of a 540 sf. kitchen addition to accommodates the operatin of an educational program and to expand the water and wastewater systems to serve up to 23 people.,Metta Earth,Lincoln,09,Permit,44.074,-72.96,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0372
33616,4C1310,Minor,"Construction of a 6,000 sf. events barn on an existing agricultural operation.",Milton Farm,Milton,04,Permit,44.59719835,-73.1008251,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1310
33653,7R1383,Minor,seasonal ice cream stand; firewood and camping supply sales; and base of operations for landscaping and site work business (involving 3 pieces of heavy equipment and no employees).  ,,Barton,07,Permit,44.75694695,-72.15907724,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1383
33654,3W1107,Minor,"Permit 3W0711-11 authorized the construction of approximately 7,650 feet of new electric distribution line along Quarry Road corridor, a material change to a previously permitted property. GMP submitted a Motion to Alter the permit, and a final permit was reissued under permit #3W1107, based on MOD by D3 Commission. This permit was a revision and reissue based on 3W0711-11.",GMP,Hartland,03,Permit,43.60827923,-72.34132742,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1107
33690,4C1314,Major,"After-the-fact approval of a categorical disposal facility for the disposal of inert waste up to 40,000 cubic yards per year.",,Milton,04,Permit,44.60547092,-73.12464255,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1314
33699,7C1386,Minor,construction of 20 housing units in two buildings.  The project includes demolition of 14 units of housing in two existing buildings,Olivia Place,Lyndon,07,Permit,44.5401435,-72.00254332,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1386
33725,2W1352,Minor,Clear up to two acres and remove gravel to create a flat area for horse pasture.,Pasture,Athens,02,Dismissed,43.10170072,-72.57503997,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1352
33726,9A0373,Major,construction of a single-story manufacturing building,,Bristol,09,Permit,44.12278519,-73.09661274,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0373
33741,1R1006,Minor,"2 phased expansion to existing Shearer Honda Automobile Dealership. Phase 1 will include a 3,500 sq. ft. expansion to the Service Bldg. Phase 2 will include a 3,964 sq. ft. expansion to the showroom and a new facade.
(See also 1R0540-3) 2 phased expansion of the existing Shearer Honda Automobile dealership at 211 South Main Street. 1R1006 issued originally as 1R0540-3. Project 1R0540-3 is located at 275 North Main Street. This permit applies to property at 211 South Main Street",Shearer Honda,Rutland Town,01,Permit,43.58736,-72.967433,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R1006
33749,2W1353,Minor,"Gravel Pit, stabilization and reclamation",Carpenter Gravel Pit,Halifax,02,Permit,42.81648068,-72.74112359,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1353
33753,8B0630,Minor,Expansion of existing HN Williams Store in Dorset. demolition of existing shop bldg.; reconstruction of post and beam bldg.; addition of new vehicle fueling station with 3 pumps,H.N. Williams Store,Dorset,08,Permit,43.24735,-73.09192,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0630
33756,6G0665,Major,"Construction of a 7,884 sf repair shop for cars, boats, and farm equipment along with a new parking 
area, driveway, and stormwater improvements. Water supply and wastewater disposal will be provided as permitted under WW-6-1773 and amended uner WW-6-1773-1. The project access is located on Route 314 in South Hero with the mound location in Grand Isle.
",,South Hero,06,Permit,44.67584701,-73.34584263,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=6G0665
33782,5L1588,Minor,"Construction of two new three story residential buildings. (Building A and Building B) Building ""A"" will be located on the southern side of the lot and Building ""B"" will be located on the northern side along Bridge Street. Each building would be configured with six one-bedroom units and three two-bedroom units. The project also involves the expansion of the existing paved parking area to accommodate 12 more spaces. Additionally, the access located at 217 Bridge Street will be removed; access to the project will now be solely via the  existing curb cut on 243 Bridge Street. The 0.75 acres tract is comprised of Lot 60 (0.25 acres) and Lot 61 (0.50 acres).",,Morristown,05,Permit,44.5636736,-72.60317753,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1588
33796,4C1315,Major,"Development referred to as the North Ridge Development consisting of 26 lots, construction of 39 residential units consisting of a mix of single-family homes, carriage homes, duplexes and triplexes, and construction of supporting roadway and utility infrastructure. The North Ridge Development will be completed in phases. Phase I will include the construction of 21 residential units, construction of supporting roadway and utility infrastructure, and a boundary line adjustment between Lot #115 and an existing right-of-way within the South Ridge Development.",Northridge,Williston,04,Permit,44.4495808,-73.08692661,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1315
33797,5W1589,Major,"construction of a residential Planned Unit Development consisting of 48 new lots and a maximum of 90 total units. The units would be a variety of single family houses, two family duplex structures and a lot that would contain 28 units in 14 two unit buildings. The project also involves the construction of the associated ROW’s and stormwater treatment infrastructure, which would be deeded to Barre Town. The 27.64 acres tract is located on Beckley Hill Road in Barre Town",,Barre Town,05,Permit,44.21395466,-72.51167089,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1589
33832,7E1387,Major,"construction of a 190 foot tall self-supporting lattice-style telecommunication tower including 9 panel antennas and 2 microwave dishes at a height of 186 feet on the tower, cables, equipment, fencing, overhead electric and phone service utility lines, and access via gravel road, all for a wireless communications facility",,Norton,07,Permit,44.99706233,-71.79041541,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7E1387
33835,4C1316,Minor,"Redevelopment of former Blodgett Pizza Oven Factory.  Improvements include renovation of two pre-existing commercial buildings; Stormwater, wastewater, landscaping and parking improvements; and after-the-fact approval of structures and use as a seasonal beach club. ",Hula,Burlington,04,Permit,44.46243467,-73.21984984,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1316
33840,4C1317,Minor,"After-the-fact modification of a pre-existing building to create 10 one-bedroom residential units, 2 two-bedroom residential units and 5 commercial office suites. ",,Burlington,04,Permit,44.47733051,-73.20443195,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1317
33850,7C1391,Minor,"demolition of an existing barn located on the South side of U.S. Route 2, in proximity of the Kirby Golf Course",,Kirby,07,Permit,44.45014385,-71.92582631,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1391
33863,7E1392,MajorMinor,"installation of buoyancy control measures along seven (7) segments of the existing 24-inch diameter underground Portland Pipe Line.  The project includes access to the work areas via existing access routes and the existing right-of-way, excavation, installation of “geotextile bag weights” (GBWs) on top of the existing underground pipe, backfilling, and stabilization of the impacted area",,Guildhall,07,Permit,44.49377897,-71.60121244,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7E1392
